loan_id,grade,reporting_date,quarter_index,macro_shock_z,origination_pd,current_pd_12m,current_pd_lifetime,stage,sicr_flag,lgd,ead,eir,ecl
2445,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,35700.0,0.0754,710.3343425798831
2446,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0557,443.01404736410865
2447,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,20400.0,0.1168,614.2059727584987
2448,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0996,510.39279352741687
2449,D,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.55,35700.0,0.1257,9840.74857248337
2451,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0664,511.6637766654205
2452,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0737,304.9110094640986
2454,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0774,303.8638860790818
2455,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,15300.0,0.1309,454.911064446475
2456,D,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,3,False,0.55,10200.0,0.1288,3291.6831334606604
2457,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,35700.0,0.0997,893.1061676682807
2458,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,15300.0,0.1284,455.9189319235365
2459,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,15300.0,0.099,383.0035821856785
2463,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,15300.0,0.1268,456.56631414849005
2464,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0798,505.31417988146364
2465,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,35700.0,0.1036,889.9500295259227
2468,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1285,759.7975524775048
2471,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0773,405.18945618565266
2473,G,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.85,25500.0,0.2075,1097.4090830419493
2476,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0593,441.50847710968526
2477,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,15300.0,0.1278,456.16148499957313
2481,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,15300.0,0.1285,455.8785314865029
2482,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.45,25500.0,0.1032,6165.493672782192
2489,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.0593,264.9050862658111
2493,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,20400.0,0.1499,704.9852552314422
2494,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,10200.0,0.0468,178.7122391296483
2495,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,25500.0,0.1569,875.8995429495151
2497,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0995,510.4392139724853
2498,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.1059,507.485229914773
2500,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,35700.0,0.0998,893.0249614337226
2501,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,25500.0,0.1756,994.5770878748928
2503,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0958,512.1627265584482
2507,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,25500.0,0.1793,991.4566475924056
2508,A,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,3,False,0.3,35700.0,0.0526,9044.012000512514
2509,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,15300.0,0.0992,382.93389448877423
2512,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.0528,266.5406134891468
2513,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0535,355.1513467886394
2514,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,20400.0,0.133,605.4238573492421
2516,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.45,20400.0,0.0948,5064.952155538697
2517,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1338,756.2458440385116
2518,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,3,False,0.45,20400.0,0.1007,6076.062171056703
2520,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0712,407.4968270619899
2521,G,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.85,25500.0,0.2019,1102.5222296140726
2524,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0718,305.4515309401032
2527,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0635,513.0590046412831
2528,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,10200.0,0.0442,179.15722267852502
2530,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0517,444.69899192002424
2531,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0696,408.1063959880363
2532,G,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.85,25500.0,0.2027,1101.7888648650153
2533,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,35700.0,0.1206,1071.2155569866231
2535,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0994,510.48564286224087
2536,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,35700.0,0.0484,624.5382504036679
2538,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,15300.0,0.1128,378.25389721608616
2539,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,25500.0,0.0962,639.9697999483984
2540,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,20400.0,0.1261,609.1334964716201
2542,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0702,407.8775940467236
2543,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,15300.0,0.167,601.1438686404751
2544,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,25500.0,0.097,639.5030945336686
2545,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,10200.0,0.0788,202.31303353207434
2546,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,35700.0,0.1483,1235.4432236642097
2547,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0488,445.9286134651884
2548,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,3,False,0.45,35700.0,0.1046,10503.623298373264
2549,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,10200.0,0.121,305.952377509675
2551,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,15300.0,0.1424,532.210179221793
2555,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0443,358.28013390963486
2557,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,15300.0,0.1436,531.6517215311092
2558,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0488,356.7428907721507
2560,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0734,304.9962277451115
2561,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,25500.0,0.0932,641.7260288176311
2563,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0419,448.8817830907856
2564,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,25500.0,0.1685,1000.6203033853006
2565,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0784,505.97018864614654
2566,D,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,3,False,0.55,35700.0,0.1178,11914.759541509713
2567,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,10200.0,0.1016,254.73307723436258
2568,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.1001,510.1608178917803
2569,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,25500.0,0.0973,639.3282554483135
2570,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,10200.0,0.1761,397.66170376863334
2571,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,20400.0,0.1203,612.2870930792567
2572,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,25500.0,0.1042,635.3331775977489
2573,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.45,15300.0,0.0965,3778.2885871879334
2574,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0981,511.0899879453124
2575,B,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.35,25500.0,0.0725,5291.295759788089
2578,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1119,771.1408741531292
2579,G,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.85,25500.0,0.2013,1103.0728941756047
2580,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,20400.0,0.1663,802.006224474474
2581,E,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,3,False,0.65,20400.0,0.1483,7165.26473560756
2582,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,15300.0,0.0995,382.82941047936396
2584,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.0525,266.61658706068766
2586,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0711,509.4185897077812
2587,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,10200.0,0.046,178.84892153051226
2589,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,35700.0,0.1423,1241.9324640931554
2592,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,15300.0,0.1175,460.3659264273097
2593,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0733,508.3744073753885
2597,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,35700.0,0.0726,712.1886556129091
2598,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0698,408.03010015778983
2599,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.05,267.2513884584512
2600,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0764,304.14618251728234
2601,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.0456,268.37601174576673
2603,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0764,304.14618251728234
2604,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0543,354.8818589033782
2605,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,15300.0,0.1234,457.9481242500611
2606,A,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.3,15300.0,0.0512,2920.741612398644
2607,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,15300.0,0.1489,529.1991546200508
2609,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0506,356.1316807936719
2610,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.05,356.33518461126823
2611,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1227,763.7227558304661
2612,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0724,407.0408440402868
2614,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,10200.0,0.0541,177.47459626308304
2616,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,10200.0,0.0506,178.06584039683594
2617,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0759,405.7167033635129
2619,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0665,511.615800690112
2620,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0704,407.8013837339346
2621,E,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.65,20400.0,0.1432,6304.565169934602
2622,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0752,304.48563138169897
2624,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0725,305.25216863552697
2625,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,10200.0,0.044,179.19154398555156
2626,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,15300.0,0.173,598.0689639415468
2627,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,35700.0,0.0944,897.4313345986917
2629,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0774,405.1518481054424
2631,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1235,763.1789390038846
2632,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0398,359.8306826715057
2633,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,10200.0,0.1477,353.1683127083015
2634,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0962,511.9758399587188
2638,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1313,757.9170317076499
2640,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,10200.0,0.072,203.59636247612104
2642,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,35700.0,0.1508,1232.7593445721338
2644,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0842,402.6107739797118
2645,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,15300.0,0.1029,381.649230956624
2647,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0466,357.4927802807488
2648,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.0566,265.5820157877851
2649,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,25500.0,0.176,994.2387963484048
2651,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1284,759.8648865392274
2652,G,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.85,20400.0,0.2044,880.186959663337
2653,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,15300.0,0.1277,456.20193560567407
2654,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,25500.0,0.1044,635.2181226941636
2655,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.45,35700.0,0.1023,8656.128112266084
2656,B,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,3,False,0.35,15300.0,0.0778,4011.909970280687
2659,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1188,766.384999973958
2661,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,10200.0,0.0683,204.30150760498154
2662,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,15300.0,0.1495,528.9229306158994
2664,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,20400.0,0.1507,704.4951290437432
2666,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,20400.0,0.1202,612.3417518092227
2668,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,15300.0,0.107,380.23571528641435
2670,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,25500.0,0.1457,884.4620592112194
2671,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0793,505.5482733586626
2672,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0754,405.90533861707604
2673,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.45,20400.0,0.1008,4969.75803576728
2675,D,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.55,35700.0,0.121,9983.101838091005
2676,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0474,357.2197287013859
2677,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0718,407.2687079201377
2678,F,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.75,20400.0,0.1733,6662.6609623327295
2679,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,10200.0,0.0567,177.03792175727816
2680,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0915,514.1804083946382
2683,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,15300.0,0.107,380.23571528641435
2684,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,15300.0,0.1469,530.1219886153774
2685,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0734,304.9962277451115
2686,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,35700.0,0.0669,715.9935814138217
2688,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,35700.0,0.1543,1229.0214448008417
2689,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.45,35700.0,0.1013,8683.396391528733
2690,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0995,510.4392139724853
2691,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0922,513.850865924508
2692,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0484,356.8790002306674
2693,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,25500.0,0.1757,994.4924934130509
2694,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,25500.0,0.145,885.002778374056
2695,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.1033,508.6811526898827
2696,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0794,404.4011498506611
2698,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.0536,266.33822881679356
2701,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0852,402.23977252930666
2702,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0945,512.7710514049772
2704,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0565,442.6785894957781
2707,A,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.3,10200.0,0.0471,1974.336705563215
2709,C,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.45,15300.0,0.0982,3758.0194107807265
2710,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.049,445.8435937104762
2713,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,35700.0,0.0701,713.8524923001647
2714,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.1033,508.6811526898827
2715,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,25500.0,0.1028,636.1397304166071
2716,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,20400.0,0.1447,708.1877740811001
2717,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,25500.0,0.1278,760.2691416659552
2718,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,20400.0,0.1566,700.9013876799544
2719,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,10200.0,0.0998,255.14998898106361
2721,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0794,505.50143731332633
2722,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,35700.0,0.0836,704.9589811834685
2724,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0502,445.3341552107118
2725,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,10200.0,0.0805,201.99472519611456
2726,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0756,507.2873293380479
2729,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,20400.0,0.1201,612.3964202988049
2730,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,10200.0,0.0936,256.59652330045157
2731,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,15300.0,0.1414,532.6764576335872
2732,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,10200.0,0.106,253.7196725871372
2733,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,25500.0,0.1458,884.3848675495673
2735,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.0529,266.51529858616556
2737,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0515,444.7835756560052
2739,D,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.55,35700.0,0.1257,9840.74857248337
2743,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,20400.0,0.0494,356.53892113763266
2744,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,15300.0,0.0521,266.71795255334445
2746,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,25500.0,0.0517,444.69899192002424
2748,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0891,515.3134843106671
2749,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0962,511.9758399587188
2750,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,20400.0,0.1183,613.3821249903348
2753,D,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.55,20400.0,0.1254,609.5123781559369
2754,F,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.75,20400.0,0.1843,789.8166508524693
2755,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,10200.0,0.0774,202.5759240527212
2756,A,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.3,35700.0,0.0595,617.995188035116
2757,D,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.55,35700.0,0.1286,9754.36357772646
2758,E,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.65,20400.0,0.1554,6081.483573766779
2760,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,25500.0,0.0696,510.13299498504534
2762,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,10200.0,0.0999,255.12679141865055
2766,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.095,512.5369093723722
2767,E,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.65,25500.0,0.1423,887.0946172093968
2768,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,15300.0,0.0944,384.613429113725
2769,E,Q3,2,-2.0,1.0,0.061135938536247006,0.9995,2,False,0.65,15300.0,0.1488,4650.544067917244
2770,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.07,305.96537463701185
2771,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0739,406.47229830412846
2774,G,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.85,20400.0,0.1967,885.8504004500066
2775,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,20400.0,0.0935,513.2399778351602
2777,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0783,404.81368927831176
2778,C,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.45,35700.0,0.1044,889.3053717718292
2779,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,15300.0,0.0768,304.0332010230337
2782,B,Q3,2,-2.0,0.0,0.061135938536247006,0.24454375414498802,1,False,0.35,20400.0,0.0726,406.96494606451944
